Sentence #,Word,POS,Tag
,TEST,NNP,O
,.,.,O
Sentence: 641,Do,VBP,O
,the,DT,O
,instructions,NNS,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 642,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,CONTINUE,NNP,O
,.,.,O
Sentence: 643,This,DT,O
,will,MD,O
,start,VB,O
,the,DT,O
,Interactive,NNP,O
,TORQUE,NNP,O
,TEST,NNP,O
,",",",",O
,which,WDT,O
,is,VBZ,O
,a,DT,O
,test,NN,O
,for,IN,O
,smooth,JJ,O
,movement,NN,O
,of,IN,O
,the,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,.,.,O
Sentence: 644,Make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,Torque,NNP,O
,values,NNS,O
,does,VBZ,O
,not,RB,O
,exceed,VB,O
,11,CD,O
,in-oz,JJ,O
,while,IN,O
,the,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,are,VBP,O
,moving,VBG,O
,.,.,O
Sentence: 645,Make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,Torque,NNP,O
,values,NNS,O
,does,VBZ,O
,not,RB,O
,exceed,VB,O
,17,CD,O
,in-oz,JJ,O
,while,IN,O
,motors,NNS,O
,are,VBP,O
,driving,VBG,O
,the,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,against,IN,O
,the,DT,O
,aft,JJ,O
,stop,NN,O
,.,.,O
Sentence: 646,Make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,Torque,NNP,O
,values,NNS,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,is,VBZ,O
,within,IN,O
,approximately,RB,O
,±,NN,O
,1,CD,O
,.,.,O
,5,CD,O
,in-oz,JJ,O
,of,IN,O
,stable,JJ,O
,values,NNS,O
,during,IN,O
,these,DT,O
,phases,NNS,O
,of,IN,O
,the,DT,O
,test,NN,O
,.,.,O
Sentence: 647,Start,NNP,O
,of,IN,O
,the,DT,O
,test,NN,O
,",",",",O
,no,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,movement,NN,O
,.,.,O
Sentence: 648,Thrust,NNP,O
,Levers,NNP,O
,moving,VBG,O
,toward,IN,O
,forward,RB,O
,stop,VB,O
,.,.,O
Sentence: 649,Thrust,NNP,O
,Levers,NNP,O
,moving,VBG,O
,toward,IN,O
,aft,JJ,O
,stop,NN,O
,.,.,O
Sentence: 650,It,PRP,O
,is,VBZ,O
,important,JJ,O
,that,IN,O
,the,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,reach,VB,O
,steady,JJ,O
,state,NN,O
,torques,NNS,O
,and,CC,O
,stay,VB,O
,within,IN,O
,+,NN,O
,/,NN,O
,-,:,O
,1,CD,O
,.,.,O
,5,CD,O
,in-oz,JJ,O
,of,IN,O
,stable,JJ,O
,Torque,NNP,O
,values,NNS,O
,at,IN,O
,each,DT,O
,phase,NN,O
,",",",",O
,this,DT,O
,is,VBZ,O
,testing,VBG,O
,for,IN,O
,smooth,JJ,O
,lever,NN,B-component
,movement,NN,O
,free,JJ,O
,of,IN,O
,restrictions,NNS,O
,.,.,O
Sentence: 651,When,WRB,O
,the,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,get,VBP,O
,to,TO,O
,their,PRP$,O
,limits,NNS,O
,of,IN,O
,travel,NN,O
,the,DT,O
,torque,NN,O
,may,MD,O
,increase,VB,O
,by,IN,O
,approximately,RB,O
,3,CD,O
,.,.,O
,0,CD,O
,to,TO,O
,6,CD,O
,.,.,O
,0,CD,O
,in-oz,JJ,O
,.,.,O
Sentence: 652,The,DT,O
,CDU,NNP,B-component
,has,VBZ,O
,a,DT,O
,2,CD,O
,second,JJ,O
,screen,NN,O
,update,NN,O
,rate,NN,O
,",",",",O
,the,DT,O
,torque,NN,O
,shown,VBN,O
,may,MD,O
,not,RB,O
,be,VB,O
,consistent,JJ,O
,with,IN,O
,a,DT,O
,stable,JJ,O
,value,NN,O
,during,IN,O
,phase,NN,O
,changes,NNS,O
,due,JJ,O
,to,TO,O
,this,DT,O
,delay,NN,O
,.,.,O
Sentence: 653,It,PRP,O
,is,VBZ,O
,not,RB,O
,expected,VBN,O
,that,IN,O
,Throttle-,NNP,O
,1,CD,O
,and,CC,O
,Throttle-,NNP,O
,2,CD,O
,torque,NN,O
,reading,NN,O
,to,TO,O
,be,VB,O
,the,DT,O
,same,JJ,O
,value,NN,O
,.,.,O
Sentence: 654,If,IN,O
,the,DT,O
,Torque,NNP,O
,values,NNS,O
,for,IN,O
,the,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,are,VBP,O
,not,RB,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,replace,VB,O
,the,DT,O
,Autothrottle,NNP,O
,Brake,NNP,B-component
,Assembly,NNP,I-component
,.,.,O
Sentence: 655,These,DT,O
,are,VBP,O
,the,DT,O
,steps,NNS,O
,.,.,O
Sentence: 656,Autothrottle,NNP,O
,Brake,NNP,B-component
,Assembly,NNP,I-component
,-,:,O
,Removal,NNP,O
,",",",",O
,Autothrottle,NNP,O
,Brake,NNP,B-component
,Assembly,NNP,I-component
,-,:,O
,Installation,NN,O
,.,.,O
Sentence: 657,Do,VBP,O
,the,DT,O
,interactive,JJ,O
,TORQUE,NNP,O
,TEST,NNP,O
,for,IN,O
,the,DT,O
,Thrust,NNP,O
,Lever,NNP,B-component
,again,RB,O
,.,.,O
Sentence: 658,If,IN,O
,the,DT,O
,Torque,NNP,O
,values,NNS,O
,for,IN,O
,the,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,are,VBP,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,you,PRP,O
,corrected,VBD,O
,the,DT,O
,fault,NN,O
,.,.,O
Sentence: 659,Do,VBP,O
,these,DT,O
,steps,NNS,O
,to,TO,O
,complete,VB,O
,the,DT,O
,task,NN,O
,.,.,O
Sentence: 660,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,INDEX,NN,O
,.,.,O
Sentence: 661,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,INDEX,NN,O
,again,RB,O
,.,.,O
Sentence: 662,Do,VBP,O
,the,DT,O
,instructions,NNS,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 663,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,CONTINUE,NNP,O
,.,.,O
Sentence: 664,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,INDEX,NN,O
,.,.,O
Sentence: 665,Make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,CDU,NNP,B-component
,shows,VBZ,O
,the,DT,O
,MAINT,NNP,O
,BITE,NNP,O
,INDEX,NN,O
,.,.,O
Sentence: 666,If,IN,O
,the,DT,O
,Torque,NNP,O
,values,NNS,O
,for,IN,O
,the,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,are,VBP,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 667,Do,VBP,O
,this,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,TLA,NNP,O
,Resolvers,NNP,O
,.,.,O
Sentence: 668,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,:,:,O
,Engine,NNP,B-component
,1,CD,O
,and,CC,O
,Engine,NNP,B-component
,2,CD,O
,Thrust,NNP,O
,Lever,NNP,B-component
,Angle,NNP,O
,Resolver,NNP,O
,Alignment,NNP,O
,Test,NNP,O
,",",",",O
,F,NN,O
,00,CD,O
,.,.,O
Sentence: 669,If,IN,O
,the,DT,O
,values,NNS,O
,for,IN,O
,the,DT,O
,Thrust,NNP,O
,Levers,NNP,O
,are,VBP,O
,not,RB,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 670,Adjust,VB,O
,the,DT,O
,TLA,NNP,O
,Resolvers,NNP,O
,.,.,O
Sentence: 671,This,DT,O
,is,VBZ,O
,the,DT,O
,task,NN,O
,:,:,O
,Thrust,NNP,O
,Lever,NNP,B-component
,Angle,NNP,O
,Resolver,NNP,O
,Adjustment,NNP,O
,.,.,O
Sentence: 672,Do,VBP,O
,the,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,TLA,NNP,O
,Resolvers,NNP,O
,again,RB,O
,.,.,O
Sentence: 673,If,IN,O
,the,DT,O
,values,NNS,O
,are,VBP,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,you,PRP,O
,corrected,VBD,O
,the,DT,O
,problem,NN,O
,.,.,O
Sentence: 674,Do,VBP,O
,these,DT,O
,steps,NNS,O
,to,TO,O
,complete,VB,O
,the,DT,O
,task,NN,O
,.,.,O
Sentence: 675,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,INDEX,NN,O
,.,.,O
Sentence: 676,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,INDEX,NN,O
,again,RB,O
,.,.,O
Sentence: 677,Make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,CDU,NNP,B-component
,shows,VBZ,O
,the,DT,O
,MAINT,NNP,O
,BITE,NNP,O
,INDEX,NN,O
,.,.,O
Sentence: 678,If,IN,O
,the,DT,O
,values,NNS,O
,for,IN,O
,the,DT,O
,TLA,NNP,O
,Resolvers,NNP,O
,are,VBP,O
,satisfactory,JJ,O
,",",",",O
,there,EX,O
,was,VBD,O
,an,DT,O
,intermittent,JJ,O
,fault,NN,O
,.,.,O
Sentence: 679,The,DT,O
,IAS,NNP,O
,/,NN,O
,MACH,NNP,O
,Selector,NNP,B-component
,is,VBZ,O
,located,VBN,O
,on,IN,O
,the,DT,O
,Digital,NNP,O
,Flight,NNP,O
,Control,NNP,O
,System,NNP,O
,Mode,NNP,O
,Control,NNP,O
,Panel,NNP,B-component
,(,(,O
,DFCS,NNP,O
,MCP,NNP,O
,),),O
,.,.,O
Sentence: 680,Target,NNP,O
,Airspeed,NNP,O
,is,VBZ,O
,shown,VBN,O
,on,IN,O
,the,DT,O
,IAS,NNP,O
,/,NN,O
,MACH,NNP,O
,Display,NNP,O
,which,WDT,O
,is,VBZ,O
,located,VBN,O
,above,IN,O
,the,DT,O
,selector,NN,B-component
,on,IN,O
,the,DT,O
,MCP,NNP,O
,.,.,O
Sentence: 681,Target,NNP,O
,Airspeed,NNP,O
,is,VBZ,O
,also,RB,O
,shown,VBN,O
,by,IN,O
,the,DT,O
,Target,NNP,O
,Airspeed,NNP,O
,indication,NN,O
,on,IN,O
,the,DT,O
,Airspeed,NNP,O
,Display,NNP,O
,which,WDT,O
,is,VBZ,O
,located,VBN,O
,on,IN,O
,the,DT,O
,Main,NNP,O
,Equipment,NNP,B-component
,Panels,NNP,O
,.,.,O
Sentence: 682,In,IN,O
,normal,JJ,O
,operation,NN,O
,",",",",O
,the,DT,O
,IAS,NNP,O
,/,NN,O
,MACH,NNP,O
,Selector,NNP,B-component
,is,VBZ,O
,used,VBN,O
,to,TO,O
,set,VB,O
,the,DT,O
,Target,NNP,O
,Airspeed,NNP,O
,shown,VBN,O
,on,IN,O
,the,DT,O
,IAS,NNP,O
,/,NN,O
,MACH,NNP,O
,Display,NNP,O
,.,.,O
Sentence: 683,The,DT,O
,Target,NNP,O
,Airspeed,NNP,O
,also,RB,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,Airspeed,NNP,B-component
,Indicator,NNP,I-component
,.,.,O
Sentence: 684,When,WRB,O
,the,DT,O
,Speed,NN,O
,Mode,NNP,O
,Selection,NN,O
,is,VBZ,O
,set,VBN,O
,",",",",O
,the,DT,O
,Autothrottle,NNP,O
,keeps,VBZ,O
,the,DT,O
,Airplane,NNP,B-component
,Speed,NN,O
,at,IN,O
,the,DT,O
,Target,NNP,O
,Airspeed,NNP,O
,.,.,O
Sentence: 685,These,DT,O
,are,VBP,O
,the,DT,O
,primary,JJ,O
,circuit,NN,B-component
,breakers,NNS,I-component
,related,VBN,O
,to,TO,O
,the,DT,O
,fault,NN,O
,.,.,O
Sentence: 686,Do,VBP,O
,this,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,MCP,NNP,O
,Speed,NN,O
,Selector,NNP,B-component
,Knob,NNP,O
,.,.,O
Sentence: 687,Make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,DFCS,NNP,O
,BITE,NNP,O
,TEST,NNP,O
,MAIN,NNP,O
,MENU,NNP,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 688,If,IN,O
,you,PRP,O
,are,VBP,O
,not,RB,O
,at,IN,O
,the,DT,O
,DFCS,NNP,O
,BITE,NNP,O
,TEST,NNP,O
,MAIN,NNP,O
,MENU,NNP,O
,page,NN,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 689,Push,VBP,O
,the,DT,O
,INIT,NNP,O
,REF,NNP,O
,Function,NNP,O
,Key,NNP,B-component
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 690,If,IN,O
,the,DT,O
,POS,NNP,O
,INIT,NNP,O
,Display,NNP,O
,shows,NNS,O
,",",",",O
,then,RB,O
,push,VB,O
,the,DT,O
,line,NN,O
,select,VB,O
,key,JJ,B-component
,adjacent,JJ,O
,to,TO,O
,the,DT,O
,INDEX,NN,O
,prompt,VB,O
,.,.,O
Sentence: 691,This,DT,O
,makes,VBZ,O
,the,DT,O
,INIT,NNP,O
,/,NN,O
,REF,NNP,O
,INDEX,NN,O
,Display,NNP,O
,to,TO,O
,show,VB,O
,.,.,O
Sentence: 692,Push,VBP,O
,the,DT,O
,line,NN,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,MAINT,NNP,O
,.,.,O
Sentence: 693,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,DFCS,NNP,O
,.,.,O
Sentence: 694,When,WRB,O
,the,DT,O
,DFCS,NNP,O
,self-test,JJ,O
,is,VBZ,O
,complete,JJ,O
,",",",",O
,make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,DFCS,NNP,O
,BITE,NNP,O
,TEST,NNP,O
,MAIN,NNP,O
,MENU,NNP,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 695,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,EXTENDED,NNP,O
,MAINTENANCE,NNP,O
,.,.,O
Sentence: 696,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,BITE,NNP,O
,LIBRARY,NNP,O
,TEST,NNP,O
,.,.,O
Sentence: 697,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,CHANNEL,NNP,O
,A,DT,O
,AND,CC,O
,B,NNP,O
,.,.,O
,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,RUN,NNP,O
,SELECT,NNP,O
,LIBRARY,NNP,O
,TESTS,NNS,O
,.,.,O
Sentence: 698,Push,VBP,O
,and,CC,O
,release,VB,O
,the,DT,O
,NEXT,NNP,O
,PAGE,NNP,O
,key,JJ,B-component
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,until,IN,O
,54,CD,O
,MCP,NNP,O
,KNB,NNP,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 699,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,54,CD,O
,MCP,NNP,O
,KNB,NNP,O
,.,.,O
Sentence: 700,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,EXECUTE,NNP,O
,.,.,O
Sentence: 701,Do,VBP,O
,the,DT,O
,instructions,NNS,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 702,If,IN,O
,the,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,MCP,NNP,O
,Speed,NN,O
,Selector,NNP,B-component
,Knob,NNP,O
,is,VBZ,O
,not,RB,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 703,Replace,NNP,O
,the,DT,O
,Mode,NNP,O
,Control,NNP,O
,Panel,NNP,B-component
,.,.,O
Sentence: 704,These,DT,O
,are,VBP,O
,the,DT,O
,tasks,NNS,O
,.,.,O
Sentence: 705,DFCS,NNP,O
,Mode,NNP,O
,Control,NNP,O
,Panel,NNP,B-component
,Removal,NNP,O
,",",",",O
,DFCS,NNP,O
,Mode,NNP,O
,Control,NNP,O
,Panel,NNP,B-component
,Installation,NN,O
,.,.,O
Sentence: 706,Do,VBP,O
,the,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,MCP,NNP,O
,Speed,NN,O
,Selector,NNP,B-component
,Knob,NNP,O
,again,RB,O
,.,.,O
Sentence: 707,If,IN,O
,the,DT,O
,MCP,NNP,O
,Speed,NN,O
,Selector,NNP,B-component
,Knob,NNP,O
,is,VBZ,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,you,PRP,O
,corrected,VBD,O
,the,DT,O
,problem,NN,O
,.,.,O
Sentence: 708,Do,VBP,O
,this,DT,O
,step,NN,O
,to,TO,O
,complete,VB,O
,the,DT,O
,task,NN,O
,.,.,O
Sentence: 709,Get,VB,O
,out,IN,O
,of,IN,O
,DFCS,NNP,O
,BITE,NNP,O
,(,(,O
,Digital,NNP,O
,Flight,NNP,O
,Control,NNP,O
,System,NNP,O
,(,(,O
,DFCS,NNP,O
,),),O
,BITE,NNP,O
,Procedure,NNP,O
,",",",",O
,22,CD,O
,-,:,O
,11,CD,O
,TASK,NNP,O
,801,CD,O
,),),O
,.,.,O
Sentence: 710,If,IN,O
,the,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,MCP,NNP,O
,Speed,NN,O
,Selector,NNP,B-component
,Knob,NNP,O
,is,VBZ,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 711,One,CD,O
,of,IN,O
,these,DT,O
,conditions,NNS,O
,occurred,VBD,O
,.,.,O
Sentence: 712,There,EX,O
,was,VBD,O
,an,DT,O
,intermittent,JJ,O
,fault,NN,O
,.,.,O
Sentence: 713,The,DT,O
,DFCS,NNP,O
,can,MD,O
,have,VB,O
,a,DT,O
,fault,NN,O
,.,.,O
Sentence: 714,The,DT,O
,Common,NNP,O
,Display,NNP,O
,System,NNP,O
,(,(,O
,CDS,NNP,O
,),),O
,can,MD,O
,have,VB,O
,a,DT,O
,fault,NN,O
,.,.,O
Sentence: 715,To,TO,O
,find,VB,O
,the,DT,O
,fault,NN,O
,in,IN,O
,the,DT,O
,DFCS,NNP,O
,or,CC,O
,the,DT,O
,CDS,NNP,O
,",",",",O
,do,VBP,O
,the,DT,O
,Fault,NNP,O
,Isolation,NNP,O
,Procedure,NNP,O
,below,IN,O
,.,.,O
Sentence: 716,Do,VBP,O
,this,DT,O
,task,NN,O
,:,:,O
,Digital,NNP,O
,Flight,NNP,O
,Control,NNP,O
,System,NNP,O
,(,(,O
,DFCS,NNP,O
,),),O
,BITE,NNP,O
,Procedure,NNP,O
,",",",",O
,22,CD,O
,-,:,O
,11,CD,O
,TASK,NNP,O
,801,CD,O
,.,.,O
Sentence: 717,Refer,NNP,O
,to,TO,O
,the,DT,O
,table,NN,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,the,DT,O
,DFCS,NNP,O
,BITE,NNP,O
,TASK,NNP,O
,to,TO,O
,find,VB,O
,the,DT,O
,applicable,JJ,O
,FIM,NNP,O
,Tasks,NNP,O
,for,IN,O
,the,DT,O
,messages,NNS,O
,that,WDT,O
,show,NN,O
,.,.,O
Sentence: 718,If,IN,O
,the,DT,O
,DFCS,NNP,O
,BITE,NNP,O
,Test,NNP,O
,is,VBZ,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 719,Do,VBP,O
,this,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,CDS,NNP,O
,.,.,O
Sentence: 720,Make,VB,O
,sure,JJ,O
,that,IN,O
,DFCS,NNP,O
,BITE,NNP,O
,TEST,NNP,O
,MAIN,NNP,O
,MENU,NNP,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 721,If,IN,O
,you,PRP,O
,are,VBP,O
,not,RB,O
,at,IN,O
,the,DT,O
,DFCS,NNP,O
,BITE,NNP,O
,TEST,NNP,O
,MAIN,NNP,O
,MENU,NNP,O
,Page,NNP,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 722,Push,VBP,O
,the,DT,O
,INIT,NNP,O
,REF,NNP,O
,function,NN,O
,key,JJ,B-component
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 723,If,IN,O
,the,DT,O
,POS,NNP,O
,INIT,NNP,O
,Display,NNP,O
,shows,NNS,O
,",",",",O
,then,RB,O
,push,VB,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,the,DT,O
,INDEX,NN,O
,prompt,VB,O
,.,.,O
Sentence: 724,This,DT,O
,makes,VBZ,O
,the,DT,O
,INIT,NNP,O
,/,NN,O
,REF,NNP,O
,INDEX,NN,O
,Display,NNP,O
,to,TO,O
,show,VB,O
,.,.,O
Sentence: 725,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,MAINT,NNP,O
,.,.,O
Sentence: 726,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,DFCS,NNP,O
,.,.,O
Sentence: 727,When,WRB,O
,the,DT,O
,DFCS,NNP,O
,self-test,JJ,O
,is,VBZ,O
,complete,JJ,O
,",",",",O
,make,VB,O
,sure,JJ,O
,that,IN,O
,the,DT,O
,DFCS,NNP,O
,BITE,NNP,O
,TEST,NNP,O
,MAIN,NNP,O
,MENU,NNP,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 728,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,EXTENDED,NNP,O
,MAINTENANCE,NNP,O
,.,.,O
Sentence: 729,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,BITE,NNP,O
,LIBRARY,NNP,O
,TEST,NNP,O
,.,.,O
Sentence: 730,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,CHANNEL,NNP,O
,A,DT,O
,AND,CC,O
,B,NNP,O
,.,.,O
,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,RUN,NNP,O
,SELECT,NNP,O
,LIBRARY,NNP,O
,TESTS,NNS,O
,.,.,O
Sentence: 731,Push,VBP,O
,and,CC,O
,release,VB,O
,the,DT,O
,NEXT,NNP,O
,PAGE,NNP,O
,key,JJ,B-component
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,until,IN,O
,25,CD,O
,CDS,NNP,O
,shows,VBZ,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 732,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,25,CD,O
,CDS,NNP,O
,.,.,O
Sentence: 733,Push,VBP,O
,the,DT,O
,LSK,NNP,O
,adjacent,JJ,O
,to,TO,O
,EXECUTE,NNP,O
,.,.,O
Sentence: 734,Do,VBP,O
,the,DT,O
,instructions,NNS,O
,on,IN,O
,the,DT,O
,CDU,NNP,B-component
,.,.,O
Sentence: 735,If,IN,O
,the,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,CDS,NNP,O
,is,VBZ,O
,not,RB,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,do,VBP,O
,these,DT,O
,steps,NNS,O
,.,.,O
Sentence: 736,Refer,NNP,O
,to,TO,O
,the,DT,O
,table,NN,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,the,DT,O
,DFCS,NNP,O
,BITE,NNP,O
,TASK,NNP,O
,to,TO,O
,find,VB,O
,the,DT,O
,applicable,JJ,O
,FIM,NNP,O
,Tasks,NNP,O
,for,IN,O
,the,DT,O
,messages,NNS,O
,that,WDT,O
,show,NN,O
,.,.,O
Sentence: 737,Do,VBP,O
,the,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,CDS,NNP,O
,again,RB,O
,.,.,O
Sentence: 738,If,IN,O
,the,DT,O
,CDS,NNP,O
,is,VBZ,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,you,PRP,O
,corrected,VBD,O
,the,DT,O
,problem,NN,O
,.,.,O
Sentence: 739,Do,VBP,O
,this,DT,O
,step,NN,O
,to,TO,O
,complete,VB,O
,the,DT,O
,task,NN,O
,.,.,O
Sentence: 740,Get,VB,O
,out,IN,O
,of,IN,O
,DFCS,NNP,O
,BITE,NNP,O
,(,(,O
,22,CD,O
,-,:,O
,11,CD,O
,TASK,NNP,O
,801,CD,O
,),),O
,.,.,O
Sentence: 741,If,IN,O
,the,DT,O
,check,NN,O
,of,IN,O
,the,DT,O
,CDS,NNP,O
,is,VBZ,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,continue,VB,O
,.,.,O
Sentence: 742,Do,VBP,O
,this,DT,O
,task,NN,O
,:,:,O
,CDS,NNP,O
,BITE,NNP,O
,Procedure,NNP,O
,",",",",O
,31,CD,O
,-,:,O
,62,CD,O
,TASK,NNP,O
,801,CD,O
,.,.,O
Sentence: 743,If,IN,O
,a,DT,O
,related,VBN,O
,CDS,NNP,O
,maintenance,NN,O
,message,NN,O
,shows,NNS,O
,",",",",O
,refer,VBP,O
,to,TO,O
,the,DT,O
,table,NN,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,the,DT,O
,CDS,NNP,O
,BITE,NNP,O
,TASK,NNP,O
,to,TO,O
,find,VB,O
,the,DT,O
,applicable,JJ,O
,FIM,NNP,O
,Tasks,NNP,O
,for,IN,O
,the,DT,O
,messages,NNS,O
,that,WDT,O
,show,NN,O
,.,.,O
Sentence: 744,If,IN,O
,the,DT,O
,CDS,NNP,O
,BITE,NNP,O
,Test,NNP,O
,is,VBZ,O
,satisfactory,JJ,O
,",",",",O
,then,RB,O
,there,EX,O
,was,VBD,O
,an,DT,O
,intermittent,JJ,O
,fault,NN,O
,.,.,O
Sentence: 745,Autothrottle,NNP,O
,TO,TO,O
,/,NN,O
,GA,NNP,O
,Switch,NNP,B-component
,Operation,NN,O
,Problem,NNP,O
,.,.,O
Sentence: 746,The,DT,O
,TO,TO,O
,/,NN,O
,GA,NNP,O
,Switches,NNP,O
,engage,VB,O
,the,DT,O
,Autothrottle,NNP,O
,and,CC,O
,the,DT,O
,DFCS,NNP,O
,to,TO,O
,the,DT,O
,Takeoff,NNP,O
,Mode,NNP,O
,or,CC,O
,the,DT,O
,Go-around,NNP,O
,Mode,NNP,O
,.,.,O
Sentence: 747,On,IN,O
,the,DT,O
,ground,NN,O
,",",",",O
